bamboozle,మోసపుచ్చుట,http://www.shabdkosh.com/te/browse
ban,నిషేధము,http://www.shabdkosh.com/te/browse
BAN,నిషేధము,http://www.shabdkosh.com/te/browse
banana,అరటిచెట్టు,http://www.shabdkosh.com/te/browse
banana tree,అరటిచెట్టు,http://www.shabdkosh.com/te/browse
band,కట్టు,http://www.shabdkosh.com/te/browse
bandage,కట్టు,http://www.shabdkosh.com/te/browse
bandbox,కాకితముతో,http://www.shabdkosh.com/te/browse
banded,గుంపుగావుండే,http://www.shabdkosh.com/te/browse
bandicoy,బెండకాయ,http://www.shabdkosh.com/te/browse
bandog,కావలికుక్క,http://www.shabdkosh.com/te/browse
bandy,కొట్లనుగురించినమాట,http://www.shabdkosh.com/te/browse
bandy-legged,దొడ్డికాళ్ళుగల,http://www.shabdkosh.com/te/browse
bane,విషము,http://www.shabdkosh.com/te/browse
baneful,చెరుపైన,http://www.shabdkosh.com/te/browse
Bangalore,బెంగళూర్,http://www.shabdkosh.com/te/browse
Bangla Desh,బంగ్లాదేశ్,http://www.shabdkosh.com/te/browse
Bangladesh,బంగ్లాదేశ్,http://www.shabdkosh.com/te/browse
bangles,గాజులు,http://www.shabdkosh.com/te/browse
banian,మర్రిచెట్టు,http://www.shabdkosh.com/te/browse
banian tree,మర్రిచెట్టు,http://www.shabdkosh.com/te/browse
banians,హిందువులు,http://www.shabdkosh.com/te/browse
banish,త్యజించుట,http://www.shabdkosh.com/te/browse
banished,వెళ్ళగొట్టబడ్డ,http://www.shabdkosh.com/te/browse
banishment,వెళ్ళగొట్టడము,http://www.shabdkosh.com/te/browse
bank,ఒడ్డు,http://www.shabdkosh.com/te/browse
bank check,చెక్కు,http://www.shabdkosh.com/te/browse
bank-note,నోటు,http://www.shabdkosh.com/te/browse
banker,కొఠీదారుడు,http://www.shabdkosh.com/te/browse
banking,కొఠీవ్యాపారము,http://www.shabdkosh.com/te/browse
bankrupt,దివాలెత్తినవాడు,http://www.shabdkosh.com/te/browse
bankruptcy,దివాలుయెత్తడము,http://www.shabdkosh.com/te/browse
banner,కొడి,http://www.shabdkosh.com/te/browse
bannister,చెయిపిడి,http://www.shabdkosh.com/te/browse
banquet,విందు,http://www.shabdkosh.com/te/browse
banter,పరిహాసము,http://www.shabdkosh.com/te/browse
bantling,పిల్ల,http://www.shabdkosh.com/te/browse
banyan,మర్రిచెట్టు,http://www.shabdkosh.com/te/browse
banyan tree,మర్రిచెట్టు,http://www.shabdkosh.com/te/browse
baptise,బాటీజించుట,http://www.shabdkosh.com/te/browse
bar,కంబి,http://www.shabdkosh.com/te/browse
barb,వ్యంగ్యం,http://www.shabdkosh.com/te/browse
barbacan,బురుజు,http://www.shabdkosh.com/te/browse
barbarian,అమర్యాదస్థుడు,http://www.shabdkosh.com/te/browse
barbarous,మోటు,http://www.shabdkosh.com/te/browse
barbarously,నిష్కంటకముగా,http://www.shabdkosh.com/te/browse
barbarousness,క్రూరత్వము,http://www.shabdkosh.com/te/browse
barbed,చిల్లలుగల,http://www.shabdkosh.com/te/browse
barber,క్షవరకుడు,http://www.shabdkosh.com/te/browse
bard,కవీశ్వరుడు,http://www.shabdkosh.com/te/browse
bare,ఉత్త,http://www.shabdkosh.com/te/browse
bare-faced,సిగ్గుచెడ్డ,http://www.shabdkosh.com/te/browse
bare-headed,ఒట్టితలగల,http://www.shabdkosh.com/te/browse
barefacedly,సిగ్గుమాలి,http://www.shabdkosh.com/te/browse
barefoot,ఒట్టికాళ్ళతో,http://www.shabdkosh.com/te/browse
barely,అరుదుగా,http://www.shabdkosh.com/te/browse
bareness,లేకవుండడము,http://www.shabdkosh.com/te/browse
bargain,ఒడంబడిక,http://www.shabdkosh.com/te/browse
bargaining,అమ్మడము,http://www.shabdkosh.com/te/browse
barge,లేక,http://www.shabdkosh.com/te/browse
barilla,వుప్పు,http://www.shabdkosh.com/te/browse
Baring,ఆవిష్కరణ,http://www.shabdkosh.com/te/browse
bark,పట్ట,http://www.shabdkosh.com/te/browse
barley,బార్లిబియ్యము,http://www.shabdkosh.com/te/browse
barley-corn,బార్లిగింజ,http://www.shabdkosh.com/te/browse
barm,కాడి,http://www.shabdkosh.com/te/browse
barn,కణజము,http://www.shabdkosh.com/te/browse
baron,జమీందారు,http://www.shabdkosh.com/te/browse
baronial,అందమైన,http://www.shabdkosh.com/te/browse
barrelled,గొట్టముగల,http://www.shabdkosh.com/te/browse
barren,గొడ్డైన,http://www.shabdkosh.com/te/browse
barrenness,గొడ్డుతనము,http://www.shabdkosh.com/te/browse
barricade,అడ్డము,http://www.shabdkosh.com/te/browse
barricadoed,అడ్డకట్టిన,http://www.shabdkosh.com/te/browse
barrier,అడ్డు,http://www.shabdkosh.com/te/browse
barrister,వకీలు,http://www.shabdkosh.com/te/browse
barter,మార్చుకొనుట,http://www.shabdkosh.com/te/browse
bas-relief,ఉబుకుపని,http://www.shabdkosh.com/te/browse
base,అడుగు,http://www.shabdkosh.com/te/browse
base-born,పలువిత్తైన,http://www.shabdkosh.com/te/browse
based,ఆధారముగల,http://www.shabdkosh.com/te/browse
baseless,నిరాధారమైన,http://www.shabdkosh.com/te/browse
basely,తుచ్ఛముగా,http://www.shabdkosh.com/te/browse
basement,మూలము,http://www.shabdkosh.com/te/browse
baseness,పోకిరితనము,http://www.shabdkosh.com/te/browse
bashaw,పాచ్ఛా,http://www.shabdkosh.com/te/browse
bashful,సంకోచముగల,http://www.shabdkosh.com/te/browse
C,బొగ్గు,http://www.shabdkosh.com/te/browse
cabal,కుట్ర,http://www.shabdkosh.com/te/browse
cabalistic,అతిమర్మమైన,http://www.shabdkosh.com/te/browse
cabalistical,అతిమర్మమైన,http://www.shabdkosh.com/te/browse
cabbage,కోసుకూర,http://www.shabdkosh.com/te/browse
cabin,అల్మారా,http://www.shabdkosh.com/te/browse
cabinet,మంత్రిమండలి,http://www.shabdkosh.com/te/browse
cable,అమారు,http://www.shabdkosh.com/te/browse
caboose,కుంపటి,http://www.shabdkosh.com/te/browse
cackle,అరవడము,http://www.shabdkosh.com/te/browse
cacodemon,దయ్యము,http://www.shabdkosh.com/te/browse
cacophony,అపశబ్దము,http://www.shabdkosh.com/te/browse
cadaverous,పాశిన,http://www.shabdkosh.com/te/browse
cadence,అవరోహణము,http://www.shabdkosh.com/te/browse
Cadent house,ఆపోక్లిమ స్థానము,http://www.shabdkosh.com/te/browse
cadjan,తాటాకు,http://www.shabdkosh.com/te/browse
caduceus,పాశము,http://www.shabdkosh.com/te/browse
Cage,పంజరం,http://www.shabdkosh.com/te/browse
cage,పంజరం,http://www.shabdkosh.com/te/browse
caitiff,దొంగ,http://www.shabdkosh.com/te/browse
Caitra,చైత్రం,http://www.shabdkosh.com/te/browse
cajole,పుసలాయించుట,http://www.shabdkosh.com/te/browse
cajolery,బుజ్జగింపు,http://www.shabdkosh.com/te/browse
cake,మిఠాయి,http://www.shabdkosh.com/te/browse
calabash,దొన్నె,http://www.shabdkosh.com/te/browse
calamine,మయిల్తుత్తము,http://www.shabdkosh.com/te/browse
calamitous,ఆపదైన,http://www.shabdkosh.com/te/browse
calamity,దౌర్భాగ్యము,http://www.shabdkosh.com/te/browse
calathus,కలశము,http://www.shabdkosh.com/te/browse
calcium hydrate,సున్నం,http://www.shabdkosh.com/te/browse
calcium hydroxide,సున్నం,http://www.shabdkosh.com/te/browse
calculate,గణించుట,http://www.shabdkosh.com/te/browse
calculation,యెన్నిక,http://www.shabdkosh.com/te/browse
calculator,యెంచేవాడు,http://www.shabdkosh.com/te/browse
caldera,కేతకి,http://www.shabdkosh.com/te/browse
da capo,పునః,http://www.shabdkosh.com/te/browse
dab,ముద్ద,http://www.shabdkosh.com/te/browse
dabbled,తడిసిన,http://www.shabdkosh.com/te/browse
dabchick,బాతుపిల్ల,http://www.shabdkosh.com/te/browse
dacoit,బందిపోటుదొంగ,http://www.shabdkosh.com/te/browse
dactyl,ఛందస్సులో,http://www.shabdkosh.com/te/browse
dad,అయ్యా,http://www.shabdkosh.com/te/browse
Dada,నాన్న,http://www.shabdkosh.com/te/browse
daddy,నాన్న,http://www.shabdkosh.com/te/browse
daedal,చిత్రమైన,http://www.shabdkosh.com/te/browse
dagger,కటారి,http://www.shabdkosh.com/te/browse
daggled,తడిసిన,http://www.shabdkosh.com/te/browse
dahanam,దహనం,http://www.shabdkosh.com/te/browse
daily,దినందిన,http://www.shabdkosh.com/te/browse
daintily,స్వారస్యముగా,http://www.shabdkosh.com/te/browse
daintiness,గరాగరికగా,http://www.shabdkosh.com/te/browse
dainty,భోగ్యమైన,http://www.shabdkosh.com/te/browse
dairy,పాలు,http://www.shabdkosh.com/te/browse
Dak,మోదుగచెట్టు,http://www.shabdkosh.com/te/browse
dale,పల్లము,http://www.shabdkosh.com/te/browse
dalliance,సరసం,http://www.shabdkosh.com/te/browse
dally,ముద్దులాడుట,http://www.shabdkosh.com/te/browse
dallying,ముద్దులాడడము,http://www.shabdkosh.com/te/browse
dam,అడ్డుకట్ట,http://www.shabdkosh.com/te/browse
damage,చెడిపోవడము,http://www.shabdkosh.com/te/browse
damaged,చెడిపోయిన,http://www.shabdkosh.com/te/browse
damask,డమాసు,http://www.shabdkosh.com/te/browse
damasked,బుట్టాలువేసిన,http://www.shabdkosh.com/te/browse
dame,అమ్మ,http://www.shabdkosh.com/te/browse
dammer,గుగ్గిలము,http://www.shabdkosh.com/te/browse
damnably,అతి,http://www.shabdkosh.com/te/browse
damnation,దండన,http://www.shabdkosh.com/te/browse
damnatory,శపించే,http://www.shabdkosh.com/te/browse
damnify,నష్టపరుచుట,http://www.shabdkosh.com/te/browse
damning,విషమైన,http://www.shabdkosh.com/te/browse
damp,చిత్తడి,http://www.shabdkosh.com/te/browse
dampness,చిత్తడి,http://www.shabdkosh.com/te/browse
damsel,కన్య,http://www.shabdkosh.com/te/browse
dance,ఆట,http://www.shabdkosh.com/te/browse
dancer,ఆడేది,http://www.shabdkosh.com/te/browse
dancing,ఆట,http://www.shabdkosh.com/te/browse
dandriff,చుండు,http://www.shabdkosh.com/te/browse
dandruff,చుండు,http://www.shabdkosh.com/te/browse
dandy,బడాయిఖోరు,http://www.shabdkosh.com/te/browse
Dane,డెన్,http://www.shabdkosh.com/te/browse
danger,అపాయము,http://www.shabdkosh.com/te/browse
dangerous,అపాయమైన,http://www.shabdkosh.com/te/browse
dangerously,అపాయముగా,http://www.shabdkosh.com/te/browse
dangerousness,అపాయము,http://www.shabdkosh.com/te/browse
dangle,వికారముగా,http://www.shabdkosh.com/te/browse
Danish,డెన్,http://www.shabdkosh.com/te/browse
dapper,సొగసైన,http://www.shabdkosh.com/te/browse
dapple,చిత్రవర్ణము,http://www.shabdkosh.com/te/browse
dappled,చిత్రవర్ణమైన,http://www.shabdkosh.com/te/browse
dare,సవాలు,http://www.shabdkosh.com/te/browse
daring,తెగువగల,http://www.shabdkosh.com/te/browse
daringly,సాహసముగా,http://www.shabdkosh.com/te/browse
dark,అంధకారము,http://www.shabdkosh.com/te/browse
dark lunar fortnight,ఇరులపెడ,http://www.shabdkosh.com/te/browse
dark-green,పచ్చ,http://www.shabdkosh.com/te/browse
darken,చీకటిపరుచుట,http://www.shabdkosh.com/te/browse
darkish,కొంచెమునల్లని,http://www.shabdkosh.com/te/browse
darkling,అంధకారమందు,http://www.shabdkosh.com/te/browse
darkly,చీకటిగా,http://www.shabdkosh.com/te/browse
darkness,అంధకారము,http://www.shabdkosh.com/te/browse
darling,బంగారుకొండ,http://www.shabdkosh.com/te/browse
darn,రప్పుచేసుట,http://www.shabdkosh.com/te/browse
darnel,గురుగాకు,http://www.shabdkosh.com/te/browse
dart,బాణము,http://www.shabdkosh.com/te/browse
dash,అడ్డగీత,http://www.shabdkosh.com/te/browse
dashed,కుంగకొట్టిన,http://www.shabdkosh.com/te/browse
dashing,కొట్టే,http://www.shabdkosh.com/te/browse
dastard,కోచ,http://www.shabdkosh.com/te/browse
dastardly,పందైన,http://www.shabdkosh.com/te/browse
data processor,కంప్యూటర్,http://www.shabdkosh.com/te/browse
date,ఖర్జూరపండు,http://www.shabdkosh.com/te/browse
dated,తేదిగల,http://www.shabdkosh.com/te/browse
dateless,మరణములేని,http://www.shabdkosh.com/te/browse
dative,కి,http://www.shabdkosh.com/te/browse
daub,పూత,http://www.shabdkosh.com/te/browse
daubed,పూసిన,http://www.shabdkosh.com/te/browse
daubing,లేపనము,http://www.shabdkosh.com/te/browse
daughter,కూతురు,http://www.shabdkosh.com/te/browse
daughter-in-law,కోడలు,http://www.shabdkosh.com/te/browse
daunt,భయపరుచుట,http://www.shabdkosh.com/te/browse
daunted,దిగులుపడ్డ,http://www.shabdkosh.com/te/browse
dauntless,దిగులుపడని,http://www.shabdkosh.com/te/browse
dawdle,సోమారిగొడ్డు,http://www.shabdkosh.com/te/browse
dawdling,జాప్యముచేసుట,http://www.shabdkosh.com/te/browse
dawk,టపాలు,http://www.shabdkosh.com/te/browse
dawn,ప్రాతఃకాలము,http://www.shabdkosh.com/te/browse
dawning,వుదయము,http://www.shabdkosh.com/te/browse
day,అహస్సు,http://www.shabdkosh.com/te/browse
day labourer,కూలివాడు,http://www.shabdkosh.com/te/browse
day of the week,దినము,http://www.shabdkosh.com/te/browse
day-dream,చలచిత్తము,http://www.shabdkosh.com/te/browse
